"country","tax","religion","free_election","state_aid","civil_rights","women"
"Japan","9","5","10","6","7","9"
"Japan","10","2","10","7","10","10"
"Japan","6","5","6","6","7","5"
"Japan","5","5","6","6","6","6"
"Japan","10","3","10","10","4","8"
"Japan","5","9","9","9","10","10"
"Japan","8","1","6","6","8","10"
"Japan","6","1","10","6","10","10"
"Japan","7","1","10","7","10","10"
"Japan","3","1","5","3","10","10"
"Japan","8","4","8","6","7","7"
"Japan","10","1","10","10","10","10"
"Japan","7","1","10","10","10","10"
"Japan","5","5","7","6","6","8"
"Japan","3","3","8","6","6","10"
"Japan","7","7","7","4","6","8"
"Japan","4","6","1","1","3","1"
"Japan","4","10","3","4","4","5"
"Japan","4","10","2","5","5","1"
"Japan","7","3","7","6","8","6"
"Japan","8","6","8","9","10","10"
"Japan","9","2","10","10","9","10"
"Japan","6","2","9","7","8","9"
"Japan","7","5","7","6","6","9"
"Japan","7","2","6","7","6","7"
"Japan","6","1","9","6","10","10"
"Japan","3","1","8","5","6","10"
"Japan","6","1","10","6","1","8"
"Japan","1","1","10","3","10","10"
"Japan","7","1","7","7","10","10"
"Japan","8","5","8","8","8","8"
"Japan","5","1","10","5","10","8"
"Japan","6","5","7","7","7","8"
"Japan","5","1","5","5","5","5"
"Japan","6","3","7","6","6","6"
"Japan","6","1","8","8","10","8"
"Japan","8","7","4","6","5","8"
"Japan","5","5","5","5","5","5"
"Japan","10","1","10","8","10","10"
"Japan","8","2","9","8","10","10"
"Japan","7","3","7","7","6","9"
"Japan","8","1","8","7","10","10"
"Japan","7","3","3","10","9","10"
"Japan","5","3","5","7","6","6"
"Japan","8","1","9","9","10","10"
"Japan","8","8","8","8","7","7"
"Japan","6","3","7","7","9","8"
"Japan","7","2","7","7","7","10"
"Japan","7","9","10","8","10","10"
"Japan","9","2","8","7","8","10"
"Japan","6","1","6","6","9","10"
"Japan","8","1","10","6","6","9"
"Japan","7","3","9","7","8","8"
"Japan","6","5","5","5","5","6"
"Japan","3","8","1","2","2","1"
"Japan","3","9","10","8","10","10"
"Japan","10","1","10","8","9","10"
"Japan","10","10","9","9","10","10"
"Japan","8","5","8","8","8","8"
"Japan","6","1","10","10","9","10"
"Japan","6","3","8","7","8","8"
"Japan","8","3","10","10","10","10"
"Japan","5","1","10","9","10","9"
"Japan","6","1","10","6","6","6"
"Japan","6","1","7","7","6","10"
"Japan","9","1","10","6","6","8"
"Japan","8","5","10","7","10","10"
"Japan","8","1","10","8","8","10"
"Japan","5","6","6","6","6","6"
"Japan","7","1","8","8","10","10"
"Japan","3","4","9","2","3","10"
"Japan","7","4","8","6","7","10"
"Japan","7","7","9","7","10","10"
"Japan","10","1","10","10","10","10"
"Japan","9","1","10","9","10","10"
"Japan","10","1","5","1","1","5"
"Japan","7","5","8","7","8","9"
"Japan","5","1","7","6","10","10"
"Japan","7","3","9","7","8","8"
"Japan","6","5","7","6","6","8"
"Japan","5","1","5","5","6","10"
"Japan","6","7","9","6","9","9"
"Japan","3","1","10","10","10","9"
"Japan","3","7","9","4","9","10"
"Japan","6","2","10","8","10","10"
"Japan","8","3","8","6","4","8"
"Japan","6","5","7","6","7","8"
"Japan","7","1","8","9","10","10"
"Japan","5","2","9","6","5","10"
"Japan","10","3","8","8","4","6"
"Japan","7","3","4","4","6","5"
"Japan","8","4","8","7","9","10"
"Japan","7","3","9","7","8","7"
"Japan","7","7","10","10","7","8"
"Japan","6","2","10","7","5","9"
"Japan","7","1","8","8","7","7"
"Japan","6","6","8","5","8","9"
"Japan","10","1","10","10","10","10"
"Japan","10","1","10","10","10","7"
"Japan","7","3","7","6","7","6"
"Japan","7","4","6","7","4","7"
"Japan","8","1","10","7","10","10"
"Japan","8","1","10","8","10","9"
"Japan","6","5","8","8","6","9"
"Japan","6","4","8","6","7","6"
"Japan","8","1","8","8","10","10"
"Japan","10","10","10","10","10","10"
"Japan","8","6","10","10","7","10"
"Japan","9","1","10","10","6","10"
"Japan","7","4","9","9","8","10"
"Japan","8","1","10","8","8","10"
"Japan","10","1","10","10","10","10"
"Japan","6","5","6","6","1","10"
"Japan","8","2","10","6","7","9"
"Japan","1","1","9","6","10","9"
"Japan","7","1","10","6","10","10"
"Japan","6","1","10","9","10","10"
"Japan","6","2","6","6","5","10"
"Japan","7","4","9","9","9","9"
"Japan","8","5","8","8","8","6"
"Japan","8","4","8","8","8","9"
"Japan","5","1","6","10","10","8"
"Japan","5","2","6","7","6","6"
"Japan","7","1","10","9","6","9"
"Japan","8","3","10","10","10","10"
"Japan","9","1","8","8","9","10"
"Japan","5","1","8","8","7","8"
"Japan","8","1","8","8","5","7"
"Japan","8","1","6","6","7","7"
"Japan","7","1","10","7","10","10"
"Japan","8","2","9","9","7","9"
"Japan","10","1","9","6","6","10"
"Japan","6","3","8","8","10","8"
"Japan","5","1","3","4","3","6"
"Japan","2","1","8","3","6","10"
"Japan","1","1","10","4","10","10"
"Japan","10","10","10","10","10","10"
"Japan","8","1","9","7","7","9"
"Japan","10","1","10","10","1","5"
"Japan","6","3","8","6","9","9"
"Japan","6","5","6","6","5","7"
"Japan","8","1","10","6","8","10"
"Japan","10","1","10","10","10","10"
"Japan","8","6","9","9","9","9"
"Japan","7","7","10","1","1","10"
"Japan","6","6","10","8","9","9"
"Japan","6","1","10","5","10","10"
"Japan","8","6","1","1","3","1"
"Japan","10","3","10","8","5","9"
"Japan","9","3","10","10","9","10"
"Japan","7","2","8","7","8","7"
"Japan","8","5","8","6","6","8"
"Japan","9","1","10","9","9","10"
"Japan","6","1","10","8","9","8"
"Japan","6","4","7","7","7","6"
"Japan","7","3","7","8","7","8"
"Japan","5","3","6","5","5","6"
"Japan","7","1","10","7","8","9"
"Japan","5","5","6","6","6","6"
"Japan","7","7","8","6","7","6"
"Japan","7","3","7","7","8","9"
"Japan","7","1","6","6","8","8"
"Japan","8","1","7","9","7","10"
"Japan","5","3","7","6","3","8"
"Japan","6","6","7","7","7","10"
"Japan","8","7","8","9","10","9"
"Japan","6","5","6","6","6","6"
"Japan","5","6","5","5","3","5"
"Japan","8","9","3","9","8","9"
"Japan","8","1","10","7","10","10"
"Japan","6","4","8","8","6","8"
"Japan","6","1","10","8","10","10"
"Japan","1","1","6","6","9","6"
"Japan","9","2","9","7","9","10"
"Japan","2","1","9","5","5","10"
"Japan","8","1","1","8","10","10"
"Japan","6","1","10","10","10","5"
"Japan","6","2","8","6","9","9"
"Japan","7","3","5","6","8","8"
"Japan","10","1","8","7","10","10"
"Japan","6","3","9","6","8","8"
"Japan","8","1","10","10","10","5"
"Japan","7","1","6","7","6","8"
"Japan","1","1","8","1","10","10"
"Japan","9","3","9","8","10","10"
"Japan","7","4","9","8","7","9"
"Japan","8","3","7","8","10","9"
"Japan","5","2","7","7","9","10"
"Japan","10","5","10","10","10","10"
"Japan","7","3","7","6","8","7"
"Japan","3","1","10","5","8","10"
"Japan","8","6","10","1","10","10"
"Japan","8","2","9","8","6","8"
"Japan","5","4","7","6","6","9"
"Japan","9","4","5","4","2","7"
"Japan","8","8","8","8","6","9"
"Japan","7","3","9","7","8","8"
"Japan","9","1","10","10","10","10"
"Japan","5","2","7","2","5","6"
"Japan","7","1","7","7","2","8"
"Japan","6","1","10","10","10","10"
"Japan","8","6","7","8","8","9"
"Japan","7","3","6","7","9","8"
"Japan","7","1","8","9","10","10"
"Japan","4","1","7","6","5","3"
"Japan","2","1","10","3","8","7"
"Japan","6","2","8","7","9","10"
"Japan","2","2","10","1","10","10"
"Japan","9","1","6","6","5","10"
"Japan","8","2","9","7","10","9"
"Japan","6","3","8","8","9","10"
"Japan","2","8","3","2","2","1"
"Japan","6","5","4","7","7","7"
"Japan","6","5","6","5","5","8"
"Japan","6","5","5","8","6","8"
"Japan","9","1","10","6","10","10"
"Japan","6","2","9","9","9","10"
"Japan","4","3","7","5","6","7"
"Japan","6","1","10","10","10","10"
"Japan","2","1","10","2","10","10"
"Japan","7","2","8","3","7","8"
"Japan","7","5","6","6","6","8"
"Japan","10","1","10","10","10","10"
"Japan","1","1","10","6","10","10"
"Japan","4","4","7","6","9","6"
"Japan","6","1","10","10","10","10"
"Japan","7","1","10","6","10","10"
"Japan","10","3","3","8","7","6"
"Japan","10","1","10","10","10","10"
"Japan","4","6","5","6","3","5"
"Japan","8","5","9","5","8","8"
"Japan","7","1","10","9","10","10"
"Japan","10","5","10","10","10","10"
"Japan","6","3","10","6","8","8"
"Japan","6","1","6","6","1","10"
"Japan","6","2","5","8","5","8"
"Japan","7","1","10","10","10","10"
"Japan","10","1","10","10","10","10"
"Japan","8","1","10","10","10","10"
"Japan","7","1","10","7","8","10"
"Japan","7","1","1","10","10","10"
"Japan","9","9","8","9","6","10"
"Japan","9","6","8","9","6","6"
"Japan","10","1","10","10","10","10"
"Japan","6","7","5","6","6","7"
"Japan","1","1","10","3","10","10"
"Japan","9","3","9","7","10","9"
"Japan","10","1","10","8","10","10"
"Japan","9","1","9","9","7","10"
"Japan","8","2","10","8","10","10"
"Japan","8","1","10","7","8","10"
"Japan","6","1","5","1","6","8"
"Japan","10","5","10","6","5","10"
"Japan","6","6","9","6","9","9"
"Japan","6","6","8","8","6","6"
"Japan","7","2","7","8","7","7"
"Japan","2","7","10","2","8","10"
"Japan","8","1","8","9","7","10"
"Japan","8","3","10","8","6","10"
"Japan","5","3","9","6","4","10"
"Japan","9","1","9","6","6","10"
"Japan","3","1","10","5","10","9"
"Japan","7","6","6","6","6","10"
"Japan","10","1","10","10","10","10"
"Japan","7","1","7","9","10","10"
"Japan","9","2","9","9","9","9"
"Japan","3","1","10","8","10","10"
"Japan","6","2","9","8","8","10"
"Japan","6","1","8","6","7","7"
"Japan","1","1","10","10","10","10"
"Japan","5","1","10","10","10","10"
"Japan","6","1","8","6","6","6"
"Japan","1","1","10","1","8","10"
"Japan","2","5","2","9","10","10"
"Japan","6","1","9","1","8","9"
"Japan","9","2","6","9","6","10"
"Japan","5","2","7","7","1","9"
"Japan","2","1","6","6","5","8"
"Japan","3","3","10","8","10","10"
"Japan","3","2","9","8","9","9"
"Japan","8","1","9","8","9","9"
"Japan","6","1","6","2","6","10"
"Japan","6","5","7","6","6","6"
"Japan","7","7","9","10","9","6"
"Japan","9","1","10","10","9","10"
"Japan","8","1","10","10","10","10"
"Japan","5","3","8","6","6","10"
"Japan","5","1","10","6","2","10"
"Japan","6","5","6","5","7","7"
"Japan","8","5","6","6","10","10"
"Japan","4","8","9","9","10","10"
"Japan","6","10","10","10","10","10"
"Japan","8","8","8","8","8","8"
"Japan","5","1","10","10","10","10"
"Japan","10","1","10","10","10","10"
"Japan","6","2","9","9","10","9"
"Japan","3","7","10","8","8","10"
"Japan","10","1","10","10","10","10"
"Japan","6","5","8","8","6","10"
"Japan","8","3","9","5","7","8"
"Japan","6","4","4","4","6","6"
"Japan","3","1","10","1","10","10"
"Japan","8","1","8","8","8","8"
"Japan","5","5","10","5","10","6"
"Mexico","6","4","5","4","4","7"
"Mexico","6","7","6","5","9","10"
"Mexico","1","1","10","10","1","1"
"Mexico","1","1","10","10","3","8"
"Mexico","2","2","2","2","2","8"
"Mexico","9","8","7","10","9","10"
"Mexico","9","8","6","5","10","10"
"Mexico","8","6","5","4","2","8"
"Mexico","9","8","7","10","5","4"
"Mexico","1","1","10","1","1","10"
"Mexico","1","1","10","1","1","10"
"Mexico","1","1","10","1","10","10"
"Mexico","9","8","8","8","8","10"
"Mexico","3","6","8","4","7","9"
"Mexico","8","9","10","10","10","10"
"Mexico","7","6","8","6","7","10"
"Mexico","5","5","9","4","9","10"
"Mexico","2","3","5","2","5","5"
"Mexico","1","1","8","1","8","10"
"Mexico","1","10","10","10","10","10"
"Mexico","5","7","8","8","7","9"
"Mexico","5","6","8","4","10","10"
"Mexico","10","10","10","10","1","10"
"Mexico","10","9","10","10","9","10"
"Mexico","10","10","10","10","10","10"
"Mexico","10","1","1","1","1","10"
"Mexico","3","1","10","1","1","10"
"Mexico","10","10","10","1","10","10"
"Mexico","5","4","6","2","7","1"
"Mexico","1","1","1","1","7","3"
"Mexico","10","7","5","4","8","9"
"Mexico","10","10","10","10","10","10"
"Mexico","5","4","7","5","10","9"
"Mexico","3","5","1","4","8","9"
"Mexico","5","5","5","5","5","5"
"Mexico","9","8","6","4","1","10"
"Mexico","3","8","3","6","4","10"
"Mexico","8","7","10","1","6","10"
"Mexico","10","10","10","10","10","10"
"Mexico","10","9","8","7","5","1"
"Mexico","2","5","8","8","5","8"
"Mexico","4","3","10","3","8","8"
"Mexico","9","8","9","8","2","9"
"Mexico","10","9","8","7","5","1"
"Mexico","1","10","10","1","1","10"
"Mexico","9","8","5","5","9","10"
"Mexico","10","5","5","8","10","10"
"Mexico","10","10","10","1","10","10"
"Mexico","10","10","10","10","10","10"
"Mexico","1","1","10","10","1","10"
"Mexico","4","5","5","6","5","5"
"Mexico","8","8","8","2","5","9"
"Mexico","5","4","7","5","1","10"
"Mexico","7","8","9","9","7","10"
"Mexico","10","10","10","6","10","10"
"Mexico","2","2","8","7","3","10"
"Mexico","1","1","10","5","10","10"
"Mexico","2","6","6","5","3","5"
"Mexico","1","3","2","1","6","6"
"Mexico","7","2","8","7","9","9"
"Mexico","1","1","10","10","10","10"
"Mexico","10","1","10","10","10","10"
"Mexico","1","1","10","1","10","10"
"Mexico","1","1","10","1","1","1"
"Mexico","8","1","10","5","4","10"
"Mexico","1","1","10","4","10","10"
"Mexico","2","1","8","5","7","8"
"Mexico","1","1","10","5","10","10"
"Mexico","10","10","10","1","1","1"
"Mexico","1","10","10","10","10","10"
"Mexico","1","3","2","2","1","2"
"Mexico","7","6","9","3","6","2"
"Mexico","1","1","10","10","10","10"
"Mexico","10","1","10","1","1","10"
"Mexico","7","4","10","9","6","10"
"Mexico","9","1","9","6","8","10"
"Mexico","10","1","10","10","10","10"
"Mexico","1","1","10","1","1","10"
"Mexico","3","8","3","1","10","5"
"Mexico","8","1","10","8","10","10"
"Mexico","5","4","10","7","8","1"
"Mexico","8","7","8","9","10","10"
"Mexico","3","2","9","8","8","10"
"Mexico","1","1","10","5","10","10"
"Mexico","5","5","5","1","2","8"
"Mexico","6","1","1","6","7","10"
"Mexico","9","3","9","2","6","10"
"Mexico","1","1","1","1","1","1"
"Mexico","5","4","6","2","10","10"
"Mexico","1","1","7","8","1","2"
"Mexico","8","2","10","9","10","10"
"Mexico","5","5","8","8","8","10"
"Mexico","6","6","5","5","9","5"
"Mexico","1","1","10","1","5","10"
"Mexico","6","8","5","5","6","10"
"Mexico","1","1","1","1","1","1"
"Mexico","1","1","5","5","5","10"
"Mexico","6","5","7","8","5","10"
"Mexico","10","1","10","10","1","10"
"Mexico","9","8","9","5","9","10"
"Mexico","1","1","10","1","10","10"
"Mexico","4","8","8","7","9","9"
"Mexico","5","1","1","10","3","10"
"Mexico","6","8","8","9","9","10"
"Mexico","1","1","1","1","1","1"
"Mexico","2","2","1","9","6","9"
"Mexico","1","1","10","1","9","10"
"Mexico","1","10","10","1","10","10"
"Mexico","5","7","7","8","5","10"
"Mexico","3","1","10","8","8","9"
"Mexico","3","1","10","8","10","10"
"Mexico","7","5","9","6","7","8"
"Mexico","4","2","10","8","8","10"
"Mexico","3","3","5","5","7","8"
"Mexico","8","7","10","1","10","10"
"Mexico","1","1","10","10","10","10"
"Mexico","3","5","10","3","4","8"
"Mexico","2","5","1","2","4","2"
"Mexico","1","1","10","3","9","1"
"Mexico","8","1","9","9","9","1"
"Mexico","5","1","5","10","5","10"
"Mexico","8","7","9","7","9","10"
"Mexico","4","5","10","2","8","8"
"Mexico","7","3","8","5","5","10"
"Mexico","1","1","10","10","1","1"
"Mexico","1","1","10","1","10","10"
"Mexico","4","5","9","8","7","9"
"Mexico","8","7","9","9","6","9"
"Mexico","4","8","10","5","9","10"
"Mexico","5","4","7","2","3","10"
"Mexico","6","5","4","7","6","8"
"Mexico","3","2","7","6","6","8"
"Mexico","1","3","10","1","1","1"
"Mexico","10","10","10","10","10","10"
"Mexico","9","8","10","8","8","10"
"Mexico","4","1","10","1","1","10"
"Mexico","4","2","8","3","8","9"
"Mexico","3","1","5","1","7","10"
"Mexico","2","1","10","7","10","10"
"Mexico","8","1","10","10","10","10"
"Mexico","2","8","8","9","8","2"
"Mexico","1","1","5","1","1","10"
"Mexico","3","3","8","4","4","10"
"Mexico","9","2","9","2","10","9"
"Mexico","1","1","10","5","5","5"
"Mexico","8","1","10","10","10","10"
"Mexico","3","3","10","10","10","10"
"Mexico","2","2","10","10","9","10"
"Mexico","1","1","10","10","10","10"
"Mexico","6","1","9","6","8","9"
"Mexico","4","4","8","8","9","3"
"Mexico","7","4","8","8","5","7"
"Mexico","1","1","10","8","10","10"
"Mexico","1","8","10","8","10","10"
"Mexico","8","1","10","8","10","10"
"Mexico","3","1","10","8","7","10"
"Mexico","8","7","3","1","1","1"
"Mexico","6","4","10","7","8","10"
"Mexico","3","2","9","7","7","9"
"Mexico","9","6","4","1","2","2"
"Mexico","8","6","10","5","8","5"
"Mexico","3","8","10","1","4","1"
"Mexico","6","4","3","4","5","9"
"Mexico","8","9","9","8","8","10"
"Mexico","3","7","7","5","7","8"
"Mexico","9","2","9","9","9","9"
"Mexico","1","1","1","1","1","10"
"Mexico","4","1","10","9","8","10"
"Mexico","8","5","9","8","8","8"
"Mexico","8","5","6","4","8","7"
"Mexico","5","6","7","5","5","2"
"Mexico","4","3","8","5","5","8"
"Mexico","2","6","9","1","6","10"
"Mexico","7","4","6","4","6","9"
"Mexico","3","5","4","5","6","8"
"Mexico","10","1","10","1","10","10"
"Mexico","8","8","9","7","8","9"
"Mexico","5","5","6","4","6","1"
"Mexico","9","5","9","6","7","10"
"Mexico","10","5","10","9","10","10"
"Mexico","8","1","10","10","10","10"
"Mexico","1","5","10","9","5","7"
"Mexico","5","4","10","10","8","10"
"Mexico","6","5","2","3","2","2"
"Mexico","7","4","9","8","7","10"
"Mexico","2","2","9","2","1","9"
"Mexico","7","3","8","1","9","10"
"Mexico","10","1","10","10","1","10"
"Mexico","7","1","10","7","8","10"
"Mexico","5","5","10","5","1","10"
"Mexico","8","8","9","10","9","9"
"Mexico","1","1","10","10","10","10"
"Mexico","1","2","3","4","6","10"
"Mexico","7","1","6","1","10","10"
"Mexico","1","1","5","5","5","1"
"Mexico","10","8","9","7","7","9"
"Mexico","3","1","9","5","9","10"
"Mexico","7","9","4","7","8","2"
"Mexico","5","5","10","10","8","10"
"Mexico","9","9","10","9","9","10"
"Mexico","7","1","10","8","10","10"
"Mexico","9","2","6","6","1","10"
"Mexico","8","1","10","10","9","10"
"Mexico","7","5","10","10","10","10"
"Mexico","4","4","9","5","5","5"
"Mexico","3","7","9","4","9","5"
"Mexico","3","3","8","8","6","9"
"Mexico","9","6","8","8","8","8"
"Mexico","3","5","6","2","8","5"
"Mexico","5","1","9","9","9","10"
"Mexico","1","1","10","1","10","10"
"Mexico","7","7","9","6","7","10"
"Mexico","4","4","7","4","3","6"
"Mexico","7","7","6","5","6","8"
"Mexico","2","2","8","7","9","8"
"Mexico","1","2","9","9","9","8"
"Mexico","5","6","6","6","6","5"
"Mexico","4","5","8","6","7","8"
"Mexico","7","3","6","2","2","10"
"Mexico","3","2","8","4","6","6"
"Mexico","1","1","1","1","10","1"
"Mexico","3","3","10","5","5","10"
"Mexico","3","3","5","5","7","9"
"Mexico","10","6","10","6","6","10"
"Mexico","9","8","5","4","9","10"
"Mexico","9","9","9","1","8","10"
"Mexico","3","5","5","5","3","1"
"Mexico","9","8","10","6","10","10"
"Mexico","1","1","10","1","10","8"
"Mexico","3","5","8","8","8","9"
"Mexico","7","7","8","8","7","9"
"Mexico","1","1","10","10","10","10"
"Mexico","1","10","10","10","10","10"
"Mexico","1","1","10","9","9","10"
"Mexico","1","10","10","1","10","10"
"Mexico","1","1","10","2","10","10"
"Mexico","4","3","10","10","10","10"
"Mexico","1","1","10","1","10","10"
"Mexico","10","10","10","1","10","10"
"Mexico","9","3","5","9","6","5"
"Mexico","1","1","1","10","1","1"
"Mexico","10","9","7","4","1","2"
"Mexico","3","8","8","7","6","10"
"Mexico","7","6","6","7","6","6"
"Mexico","4","7","2","10","8","8"
"Mexico","3","7","8","3","8","3"
"Mexico","10","10","10","10","10","10"
"Mexico","10","1","10","10","10","10"
"Mexico","6","3","2","4","2","5"
